transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
276,7.636992,4.286464,3.321856,7.60832
277,3.499008,2.197504,1.272832,3.470336
278,3.56864,2.234368,1.304576,3.538944
279,4.08576,2.818048,1.23904,4.057088
280,3.551232,2.172928,1.348608,3.521536
281,3.316736,2.044928,1.243136,3.288064
282,3.344384,2.045952,1.26976,3.315712
283,3.933184,2.648064,1.256448,3.904512
284,4.13184,2.781184,1.321984,4.103168
285,3.644416,2.23744,1.378304,3.615744
286,5.18656,2.323456,2.835456,5.158912
287,7.074816,3.931136,3.110912,7.042048
288,3.470336,2.174976,1.267712,3.442688
289,3.779584,2.48832,1.262592,3.750912
290,3.950592,2.65728,1.26464,3.92192
291,3.93216,2.639872,1.263616,3.903488
292,3.851264,2.39616,1.426432,3.822592
293,3.48672,2.125824,1.332224,3.458048
294,3.520512,2.254848,1.236992,3.49184
295,4.151296,2.843648,1.278976,4.122624
296,3.47648,2.134016,1.314816,3.448832
297,5.405696,2.061312,3.314688,5.376
298,4.04992,2.680832,1.339392,4.020224
299,3.44064,2.162688,1.248256,3.410944
300,3.456,2.166784,1.260544,3.427328
301,3.888128,2.648064,1.212416,3.86048
302,3.889152,2.542592,1.316864,3.859456
303,3.984384,2.507776,1.445888,3.953664
304,3.400704,2.148352,1.222656,3.371008
305,3.49184,2.167808,1.296384,3.464192
306,4.125696,2.766848,1.330176,4.097024
307,7.770112,4.39296,3.34848,7.74144
308,3.43552,2.154496,1.251328,3.405824
309,3.443712,2.16576,1.250304,3.416064
310,4.046848,2.716672,1.301504,4.018176
311,4.056064,2.737152,1.291264,4.028416
312,3.658752,2.25792,1.371136,3.629056
313,3.35872,2.061312,1.267712,3.329024
314,3.69152,2.407424,1.256448,3.663872
315,4.119552,2.860032,1.229824,4.089856
316,3.682304,2.236416,1.417216,3.653632
317,3.55328,2.282496,1.243136,3.525632
318,3.385344,2.071552,1.284096,3.355648
319,3.556352,2.254848,1.270784,3.525632
320,3.44064,2.16064,1.251328,3.411968
321,3.47136,2.127872,1.314816,3.442688
322,3.426304,2.057216,1.34144,3.398656
323,3.885056,2.460672,1.395712,3.856384
324,3.472384,2.166784,1.276928,3.443712
325,3.584,2.29376,1.261568,3.555328
326,3.3536,2.072576,1.251328,3.323904
327,3.749888,2.440192,1.282048,3.72224
328,6.852608,3.646464,3.178496,6.82496
329,3.864576,2.471936,1.363968,3.835904
330,3.4048,2.076672,1.30048,3.377152
331,3.565568,2.09408,1.44384,3.53792
332,3.4816,2.178048,1.273856,3.451904
333,4.000768,2.674688,1.297408,3.972096
334,4.248576,2.937856,1.283072,4.220928
335,3.91168,2.510848,1.371136,3.881984
336,4.253696,2.96448,1.260544,4.225024
337,3.65568,2.264064,1.355776,3.61984
338,3.480576,2.15552,1.291264,3.446784
339,3.52768,2.100224,1.39776,3.497984
340,3.521536,2.220032,1.272832,3.492864
341,3.699712,2.330624,1.339392,3.670016
342,4.16768,2.83136,1.308672,4.140032
343,3.912704,2.552832,1.3312,3.884032
344,3.443712,2.0992,1.316864,3.416064
345,3.646464,2.307072,1.31072,3.617792
346,3.689472,2.393088,1.268736,3.661824
347,4.258816,2.906112,1.324032,4.230144
348,6.562816,3.70176,2.83136,6.53312
349,3.971072,2.496512,1.439744,3.936256
350,3.729408,2.310144,1.389568,3.699712
351,6.08256,2.08896,3.965952,6.054912
352,4.32128,2.985984,1.304576,4.29056
353,4.148224,2.837504,1.282048,4.119552
354,3.936256,2.438144,1.470464,3.908608
355,3.439616,2.122752,1.288192,3.410944
356,3.447808,2.093056,1.32608,3.419136
357,3.894272,2.49856,1.368064,3.866624
358,6.623232,3.51744,3.078144,6.595584
359,3.787776,2.351104,1.408,3.759104
360,3.46624,2.11456,1.323008,3.437568
361,3.725312,2.371584,1.325056,3.69664
362,3.598336,2.215936,1.352704,3.56864
363,3.780608,2.45248,1.299456,3.751936
364,3.772416,2.415616,1.329152,3.744768
365,4.097024,2.721792,1.34656,4.068352
366,4.064256,2.69824,1.338368,4.036608
367,7.21408,4.175872,3.009536,7.185408
368,3.596288,2.213888,1.349632,3.56352
369,3.617792,2.223104,1.36704,3.590144
370,4.093952,2.664448,1.401856,4.066304
371,3.584,2.246656,1.308672,3.555328
372,3.474432,2.143232,1.302528,3.44576
373,3.473408,2.134016,1.31072,3.444736
374,3.841024,2.518016,1.293312,3.811328
375,4.15232,2.7904,1.332224,4.122624
376,4.330496,2.991104,1.309696,4.3008
377,7.196672,3.91168,3.247104,7.158784
378,3.955712,2.60608,1.314816,3.920896
379,3.477504,2.123776,1.324032,3.447808
380,3.756032,2.258944,1.468416,3.72736
381,4.21888,2.758656,1.431552,4.190208
382,4.005888,2.581504,1.394688,3.976192
383,4.058112,2.502656,1.526784,4.02944
384,4.284416,2.939904,1.31584,4.255744
385,3.810304,2.47296,1.308672,3.781632
386,3.95776,2.482176,1.447936,3.930112
387,3.510272,2.139136,1.34144,3.480576
388,4.250624,2.83648,1.385472,4.221952
389,4.191232,2.796544,1.366016,4.16256
390,3.549184,2.147328,1.374208,3.521536
391,4.217856,2.791424,1.396736,4.18816
392,4.074496,2.69824,1.348608,4.046848
393,3.750912,2.38592,1.335296,3.721216
394,3.832832,2.454528,1.348608,3.803136
395,7.324672,4.62848,2.668544,7.297024
396,3.682304,2.238464,1.416192,3.654656
397,4.092928,2.676736,1.38752,4.064256
398,4.19328,2.78016,1.384448,4.164608
399,4.105216,2.741248,1.33632,4.077568
400,4.379648,2.999296,1.350656,4.349952
401,3.670016,2.340864,1.30048,3.641344
402,3.985408,2.578432,1.378304,3.956736
403,4.282368,2.886656,1.366016,4.252672
404,7.763968,3.989504,3.745792,7.735296
405,4.4032,3.016704,1.353728,4.370432
406,3.84512,2.453504,1.36192,3.815424
407,4.314112,2.931712,1.352704,4.284416
408,3.694592,2.290688,1.375232,3.66592
409,3.530752,2.13504,1.368064,3.503104
410,3.598336,2.13504,1.435648,3.570688
411,4.390912,3.022848,1.339392,4.36224
412,4.389888,3.042304,1.319936,4.36224
413,7.312384,4.170752,3.111936,7.282688
414,3.633152,2.267136,1.338368,3.605504
415,4.091904,2.610176,1.452032,4.062208
416,4.186112,2.833408,1.324032,4.15744
417,3.93728,2.593792,1.314816,3.908608
418,4.21888,2.873344,1.314816,4.18816
419,4.025344,2.640896,1.355776,3.996672
420,4.096,2.624512,1.442816,4.067328
421,3.9424,2.583552,1.3312,3.914752
422,6.884352,3.795968,3.054592,6.85056
423,3.628032,2.246656,1.352704,3.59936
424,4.086784,2.709504,1.349632,4.059136
425,4.047872,2.55488,1.46432,4.0192
426,3.59424,2.184192,1.380352,3.564544
427,4.196352,2.715648,1.452032,4.16768
428,4.05504,2.66752,1.358848,4.026368
429,3.694592,2.313216,1.352704,3.66592
430,4.164608,2.782208,1.354752,4.13696
431,7.302144,4.415488,2.849792,7.26528
432,3.873792,2.372608,1.466368,3.838976
433,3.874816,2.3808,1.46432,3.84512
434,3.662848,2.198528,1.436672,3.6352
435,4.099072,2.61632,1.45408,4.0704
436,3.693568,2.311168,1.353728,3.664896
437,3.54816,2.171904,1.347584,3.519488
438,3.651584,2.269184,1.352704,3.621888
439,3.74272,2.33472,1.380352,3.715072
440,3.723264,2.33984,1.355776,3.695616
441,4.255744,2.880512,1.345536,4.226048
442,3.59936,2.205696,1.363968,3.569664
443,3.77344,2.402304,1.343488,3.745792
444,3.725312,2.330624,1.364992,3.695616
445,3.576832,2.193408,1.354752,3.54816
446,3.59936,2.168832,1.399808,3.56864
447,3.612672,2.260992,1.324032,3.585024
448,3.70688,2.316288,1.362944,3.679232
449,6.61504,3.726336,2.860032,6.586368
450,3.693568,2.30912,1.355776,3.664896
451,4.246528,2.855936,1.36192,4.217856
452,4.073472,2.695168,1.349632,4.0448
453,3.7632,2.373632,1.36192,3.735552
454,3.577856,2.202624,1.34656,3.549184
455,3.639296,2.18112,1.42848,3.6096
456,3.67104,2.290688,1.349632,3.64032
457,4.388864,2.97472,1.384448,4.359168
458,3.885056,2.39616,1.460224,3.856384
459,3.675136,2.286592,1.360896,3.647488
460,4.033536,2.57024,1.432576,4.002816
461,4.153344,2.784256,1.340416,4.124672
462,3.835904,2.446336,1.360896,3.807232
463,3.612672,2.228224,1.355776,3.584
464,3.615744,2.207744,1.379328,3.587072
465,3.690496,2.280448,1.381376,3.661824
466,3.79392,2.400256,1.363968,3.764224
