transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
344,4.230144,3.736576,0.483328,4.219904
345,4.207616,3.710976,0.4864,4.197376
346,4.307968,3.798016,0.499712,4.297728
347,4.310016,3.787776,0.510976,4.298752
348,4.839424,4.315136,0.514048,4.829184
349,4.263936,3.760128,0.492544,4.252672
350,4.33664,3.798016,0.528384,4.3264
351,4.293632,3.787776,0.495616,4.283392
352,4.237312,3.725312,0.50176,4.227072
353,4.2752,3.744768,0.520192,4.26496
354,4.31616,3.785728,0.520192,4.30592
355,4.26496,3.750912,0.502784,4.253696
356,4.318208,3.798016,0.509952,4.307968
357,4.250624,3.715072,0.525312,4.240384
358,4.871168,4.338688,0.52224,4.860928
359,4.34688,3.805184,0.531456,4.33664
360,4.352,3.805184,0.536576,4.34176
361,4.29056,3.746816,0.533504,4.28032
362,4.224,3.683328,0.530432,4.21376
363,4.288512,3.734528,0.54272,4.277248
364,4.2496,3.724288,0.515072,4.23936
365,4.29056,3.73248,0.548864,4.281344
366,4.332544,3.76832,0.553984,4.322304
367,4.303872,3.77344,0.520192,4.293632
368,4.977664,4.445184,0.52224,4.967424
369,4.299776,3.749888,0.539648,4.289536
370,4.32128,3.772416,0.540672,4.313088
371,4.350976,3.775488,0.564224,4.339712
372,4.360192,3.7888,0.561152,4.349952
373,4.325376,3.733504,0.580608,4.314112
374,4.31616,3.767296,0.538624,4.30592
375,4.404224,3.826688,0.566272,4.39296
376,4.368384,3.779584,0.577536,4.35712
377,4.2752,3.704832,0.560128,4.26496
378,4.347904,3.753984,0.58368,4.337664
379,4.33664,3.741696,0.58368,4.325376
380,4.348928,3.77344,0.565248,4.338688
381,4.301824,3.720192,0.570368,4.29056
382,4.3008,3.7376,0.55296,4.29056
383,4.42368,3.818496,0.594944,4.41344
384,4.406272,3.827712,0.56832,4.396032
385,4.402176,3.810304,0.581632,4.391936
386,4.327424,3.753984,0.5632,4.317184
387,4.288512,3.712,0.566272,4.278272
388,4.34176,3.769344,0.562176,4.33152
389,4.359168,3.756032,0.591872,4.347904
390,4.97664,4.373504,0.592896,4.9664
391,4.332544,3.710976,0.610304,4.32128
392,4.36736,3.772416,0.58368,4.356096
393,4.470784,3.866624,0.59392,4.460544
394,4.420608,3.832832,0.576512,4.409344
395,4.389888,3.779584,0.601088,4.380672
396,4.364288,3.748864,0.606208,4.355072
397,4.364288,3.769344,0.58368,4.353024
398,4.477952,3.844096,0.622592,4.466688
399,5.118976,4.49536,0.612352,5.107712
400,4.390912,3.786752,0.59392,4.380672
401,4.414464,3.801088,0.602112,4.4032
402,4.477952,3.84,0.627712,4.467712
403,4.481024,3.874816,0.594944,4.46976
404,4.446208,3.807232,0.628736,4.435968
405,4.410368,3.770368,0.628736,4.399104
406,4.374528,3.7376,0.625664,4.363264
407,4.430848,3.777536,0.642048,4.419584
408,4.51072,3.873792,0.625664,4.499456
409,4.41344,3.779584,0.622592,4.402176
410,4.375552,3.741696,0.621568,4.363264
411,4.410368,3.77344,0.626688,4.400128
412,4.46464,3.80416,0.65024,4.4544
413,4.443136,3.777536,0.654336,4.431872
414,4.429824,3.764224,0.65536,4.419584
415,4.475904,3.808256,0.65536,4.463616
416,5.115904,3.787776,1.316864,5.10464
417,4.47488,3.790848,0.672768,4.463616
418,5.112832,4.44416,0.657408,5.101568
419,5.29408,4.599808,0.681984,5.281792
420,4.55168,3.8656,0.674816,4.540416
421,4.506624,3.838976,0.656384,4.49536
422,4.48,3.802112,0.666624,4.468736
423,4.496384,3.801088,0.685056,4.486144
424,4.455424,3.784704,0.659456,4.44416
425,4.49536,3.807232,0.676864,4.484096
426,4.52608,3.836928,0.677888,4.514816
427,4.504576,3.833856,0.659456,4.493312
428,5.262336,4.585472,0.6656,5.251072
429,4.473856,3.802112,0.659456,4.461568
430,4.44928,3.777536,0.66048,4.438016
431,4.503552,3.827712,0.664576,4.492288
432,4.504576,3.796992,0.69632,4.493312
433,4.47488,3.79392,0.669696,4.463616
434,4.483072,3.805184,0.666624,4.471808
435,4.51584,3.828736,0.67584,4.504576
436,4.610048,3.89632,0.702464,4.598784
437,4.576256,3.887104,0.677888,4.564992
438,4.57216,3.85024,0.710656,4.560896
439,4.518912,3.812352,0.693248,4.5056
440,4.540416,3.836928,0.693248,4.530176
441,4.518912,3.816448,0.6912,4.507648
442,4.506624,3.794944,0.700416,4.49536
443,4.521984,3.80928,0.700416,4.509696
444,4.662272,3.914752,0.736256,4.651008
445,4.634624,3.898368,0.724992,4.62336
446,4.631552,3.898368,0.722944,4.621312
447,4.579328,3.859456,0.709632,4.569088
448,4.560896,3.828736,0.718848,4.547584
449,4.560896,3.820544,0.729088,4.549632
450,4.504576,3.779584,0.713728,4.493312
451,4.549632,3.813376,0.724992,4.538368
452,4.570112,3.835904,0.72192,4.557824
453,4.56192,3.82464,0.726016,4.550656
454,4.552704,3.805184,0.735232,4.540416
455,4.591616,3.825664,0.754688,4.580352
456,4.637696,3.909632,0.7168,4.626432
457,5.362688,4.636672,0.714752,5.351424
458,4.523008,3.785728,0.726016,4.511744
459,4.56704,3.832832,0.72192,4.554752
460,4.58752,3.828736,0.748544,4.57728
461,4.601856,3.864576,0.72704,4.591616
462,4.644864,3.904512,0.729088,4.6336
463,4.593664,3.831808,0.750592,4.5824
464,4.573184,3.811328,0.750592,4.56192
465,4.606976,3.832832,0.761856,4.594688
466,4.683776,3.910656,0.760832,4.671488
467,4.580352,3.8144,0.754688,4.569088
468,4.639744,3.866624,0.761856,4.62848
469,4.622336,3.862528,0.748544,4.611072
470,4.590592,3.825664,0.753664,4.579328
471,4.575232,3.817472,0.74752,4.564992
472,4.686848,3.878912,0.795648,4.67456
473,4.645888,3.849216,0.785408,4.634624
474,4.63872,3.84,0.787456,4.627456
475,4.599808,3.808256,0.780288,4.588544
476,5.48352,4.678656,0.792576,5.471232
477,4.610048,3.821568,0.777216,4.598784
478,4.67456,3.85024,0.813056,4.663296
479,4.6592,3.849216,0.797696,4.646912
480,4.658176,3.85024,0.795648,4.645888
481,4.624384,3.818496,0.794624,4.61312
482,4.665344,3.859456,0.794624,4.65408
483,4.68992,3.86048,0.818176,4.678656
484,4.656128,3.852288,0.791552,4.64384
485,4.642816,3.817472,0.813056,4.630528
486,5.557248,4.732928,0.812032,5.54496
487,4.722688,3.919872,0.790528,4.7104
488,4.691968,3.890176,0.791552,4.681728
489,4.743168,3.928064,0.80384,4.731904
490,4.769792,3.936256,0.821248,4.757504
491,4.74112,3.90656,0.822272,4.728832
492,4.71552,3.857408,0.845824,4.703232
