transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
760,0.852992,0.421888,0.403456,0.825344
761,0.842752,0.41984,0.393216,0.813056
762,0.842752,0.420864,0.392192,0.813056
763,0.842752,0.421888,0.393216,0.815104
764,0.8448,0.420864,0.395264,0.816128
765,0.84992,0.420864,0.401408,0.822272
766,0.845824,0.420864,0.395264,0.816128
767,0.841728,0.421888,0.391168,0.813056
768,0.859136,0.421888,0.408576,0.830464
769,0.83968,0.420864,0.390144,0.811008
770,0.842752,0.420864,0.392192,0.813056
771,0.840704,0.420864,0.390144,0.811008
772,0.979968,0.421888,0.529408,0.951296
773,0.863232,0.420864,0.412672,0.833536
774,0.846848,0.420864,0.397312,0.818176
775,0.847872,0.420864,0.39936,0.820224
776,0.907264,0.420864,0.456704,0.877568
777,0.8448,0.420864,0.39424,0.815104
778,0.850944,0.420864,0.400384,0.821248
779,0.96768,0.420864,0.518144,0.939008
780,0.905216,0.420864,0.454656,0.87552
781,0.86016,0.420864,0.410624,0.831488
782,0.859136,0.420864,0.408576,0.82944
783,0.986112,0.420864,0.536576,0.95744
784,0.867328,0.421888,0.417792,0.83968
785,0.859136,0.420864,0.408576,0.82944
786,0.856064,0.420864,0.40448,0.825344
787,0.858112,0.420864,0.407552,0.828416
788,0.979968,0.420864,0.529408,0.950272
789,0.86528,0.41984,0.415744,0.835584
790,0.9728,0.420864,0.523264,0.944128
791,0.866304,0.41984,0.415744,0.835584
792,0.859136,0.420864,0.4096,0.830464
793,0.851968,0.420864,0.403456,0.82432
794,0.991232,0.420864,0.541696,0.96256
795,0.85504,0.420864,0.40448,0.825344
796,0.858112,0.420864,0.407552,0.828416
797,0.874496,0.439296,0.405504,0.8448
798,0.98304,0.420864,0.53248,0.953344
799,0.856064,0.420864,0.406528,0.827392
800,0.840704,0.420864,0.391168,0.812032
801,0.8448,0.420864,0.395264,0.816128
802,1.000448,0.420864,0.550912,0.971776
803,1.137664,0.420864,0.688128,1.108992
804,0.843776,0.420864,0.393216,0.81408
805,0.842752,0.420864,0.393216,0.81408
806,0.883712,0.425984,0.428032,0.854016
807,0.842752,0.420864,0.392192,0.813056
808,0.837632,0.420864,0.388096,0.80896
809,0.845824,0.420864,0.396288,0.817152
810,1.062912,0.420864,0.613376,1.03424
811,0.8448,0.420864,0.396288,0.817152
812,0.841728,0.420864,0.392192,0.813056
813,0.8448,0.420864,0.396288,0.817152
814,0.84992,0.420864,0.401408,0.822272
815,0.846848,0.41984,0.396288,0.816128
816,0.96256,0.420864,0.512,0.932864
817,0.847872,0.420864,0.398336,0.8192
818,0.845824,0.420864,0.396288,0.817152
819,0.966656,0.421888,0.516096,0.937984
820,0.847872,0.420864,0.398336,0.8192
821,0.846848,0.41984,0.397312,0.817152
822,1.035264,0.420864,0.584704,1.005568
823,0.843776,0.420864,0.395264,0.816128
824,0.845824,0.420864,0.395264,0.816128
825,0.965632,0.420864,0.516096,0.93696
826,0.864256,0.433152,0.395264,0.828416
827,0.850944,0.421888,0.39936,0.821248
828,0.850944,0.41984,0.401408,0.821248
829,1.00864,0.420864,0.559104,0.979968
830,0.841728,0.420864,0.391168,0.812032
831,0.8448,0.421888,0.395264,0.817152
832,0.96768,0.420864,0.519168,0.940032
833,0.854016,0.420864,0.403456,0.82432
834,0.848896,0.420864,0.39936,0.820224
835,0.854016,0.420864,0.403456,0.82432
836,0.978944,0.420864,0.529408,0.950272
837,0.868352,0.420864,0.417792,0.838656
838,0.851968,0.420864,0.401408,0.822272
839,0.852992,0.420864,0.402432,0.823296
840,0.965632,0.420864,0.516096,0.93696
841,0.843776,0.420864,0.39424,0.815104
842,0.84992,0.420864,0.39936,0.820224
843,0.948224,0.421888,0.497664,0.919552
844,0.8448,0.420864,0.396288,0.817152
845,0.868352,0.420864,0.41984,0.840704
846,0.980992,0.420864,0.531456,0.95232
847,0.858112,0.421888,0.408576,0.830464
848,0.856064,0.421888,0.405504,0.827392
849,0.850944,0.420864,0.402432,0.823296
850,0.842752,0.420864,0.39424,0.815104
851,1.01888,0.420864,0.55808,0.978944
852,1.00352,0.420864,0.553984,0.974848
853,1.148928,0.421888,0.697344,1.119232
854,0.843776,0.420864,0.39424,0.815104
855,0.84992,0.420864,0.39936,0.820224
856,0.960512,0.421888,0.510976,0.932864
857,0.86016,0.420864,0.410624,0.831488
858,0.84992,0.421888,0.400384,0.822272
859,0.847872,0.420864,0.398336,0.8192
860,0.966656,0.420864,0.518144,0.939008
861,0.847872,0.421888,0.397312,0.8192
862,0.854016,0.420864,0.405504,0.826368
863,0.857088,0.421888,0.407552,0.82944
864,0.949248,0.420864,0.498688,0.919552
865,0.84992,0.420864,0.39936,0.820224
866,1.041408,0.420864,0.590848,1.011712
867,1.00352,0.420864,0.553984,0.974848
868,0.954368,0.42496,0.50176,0.92672
869,0.8704,0.431104,0.410624,0.841728
870,0.985088,0.420864,0.535552,0.956416
871,1.004544,0.420864,0.556032,0.976896
872,0.854016,0.41984,0.403456,0.823296
873,0.86528,0.420864,0.41472,0.835584
874,0.863232,0.420864,0.413696,0.83456
875,0.863232,0.425984,0.408576,0.83456
876,0.984064,0.421888,0.533504,0.955392
877,0.869376,0.420864,0.420864,0.841728
878,0.989184,0.420864,0.5376,0.958464
879,0.858112,0.420864,0.407552,0.828416
880,0.864256,0.420864,0.41472,0.835584
881,0.864256,0.420864,0.413696,0.83456
882,0.851968,0.420864,0.402432,0.823296
883,0.848896,0.420864,0.39936,0.820224
884,0.836608,0.420864,0.388096,0.80896
885,0.845824,0.420864,0.396288,0.817152
886,0.859136,0.420864,0.410624,0.831488
887,0.850944,0.420864,0.401408,0.822272
888,0.84992,0.420864,0.401408,0.822272
889,0.851968,0.41984,0.402432,0.822272
890,0.848896,0.420864,0.39936,0.820224
891,0.882688,0.434176,0.412672,0.846848
892,0.859136,0.41984,0.408576,0.828416
893,0.968704,0.420864,0.520192,0.941056
894,0.86528,0.420864,0.416768,0.837632
895,0.881664,0.4352,0.416768,0.851968
896,0.867328,0.432128,0.397312,0.82944
897,0.963584,0.41984,0.513024,0.932864
898,0.88576,0.434176,0.415744,0.84992
899,0.866304,0.432128,0.397312,0.82944
900,0.88064,0.420864,0.431104,0.851968
901,0.96256,0.420864,0.513024,0.933888
902,1.000448,0.433152,0.530432,0.963584
903,0.863232,0.420864,0.413696,0.83456
